"","No screening","0.9999 0 IgAEMA","0.9999 0 IgAEMA plus HLA","0.766 0.625 IgAEMA","0.766 0.625 IgAEMA plus HLA","0.409 0.922 IgAEMA","0.409 0.922 IgAEMA plus HLA","0.123 0.989 IgAEMA","0.123 0.989 IgAEMA plus HLA","0.002 0.9999 IgAEMA","0.002 0.9999 IgAEMA plus HLA","0.773 0.659 IgAEMA","0.773 0.659 IgAEMA plus HLA","0.584 0.889 IgAEMA","0.584 0.889 IgAEMA plus HLA","0.335 0.97 IgAEMA","0.335 0.97 IgAEMA plus HLA","0.1 0.996 IgAEMA","0.1 0.996 IgAEMA plus HLA"
"345",10135.3846957801,14965.795072282,15413.4765120055,11044.9751945651,14969.7833025337,11110.5927694859,14856.0363579664,11651.6483307894,14888.6066790462,12517.8311080393,14934.34547331,11067.1144170956,14962.8543039126,11271.449160412,14889.6756016407,11873.4583282525,14907.5311341598,13032.0354088233,14956.4879828498
"346",12182.9924978928,15091.3248864533,15446.9147462524,13014.9545888656,15012.7805119247,12966.4036498332,14894.8272829297,13216.091538293,14929.6960628124,13639.143652163,14981.6708583857,13016.5934690843,15003.4114601303,13054.8571597456,14925.2156519895,13330.0021177486,14946.4378148854,13891.4907544032,15005.9962396282
"347",12630.2786402887,15170.7371458703,15491.3528299351,13444.3746220348,15079.2957659367,13372.4612137643,14956.6805150913,13563.2222327735,14984.425181722,13899.7011797334,15029.7914382577,13441.8054242543,15067.5275956304,13446.161790274,14984.2235736294,13655.8249758467,14999.8460810405,14102.4592986345,15051.2102891149
"348",13693.993379925,15032.8670229383,15292.1077615337,14457.3619208697,14909.6112672144,14312.6445179404,14784.4577803271,14318.4205100023,14812.5507759239,14376.616512195,14859.6527700031,14441.6830806394,14894.1763920537,14340.1558589309,14807.4338577609,14342.8491319614,14825.590785278,14416.4843924773,14881.1565789396
"349",12709.7954567808,15166.4103159286,15480.6410903334,13522.6941544335,15069.3688317461,13447.6428214128,14949.0480966588,13629.1727712616,14979.5553992802,13948.1754333484,15027.348001746,13519.5800522273,15057.8127409113,13519.2123321778,14976.5867831767,13717.8682084373,14994.9455022899,14138.8885390988,15049.6612162587
"350",11111.7346019407,14943.3042312839,15405.9897595588,11980.4396576734,14964.3610312155,11985.9614134051,14838.7873626057,12374.2336465432,14867.3448269078,13009.3115624131,14911.4000881967,11991.7874644855,14953.625248111,12108.8131596116,14870.0276326514,12539.6630247739,14885.0633163342,13387.5778741817,14932.6264052368
"351",13193.9756716998,15071.2037847502,15342.5209403649,13979.1006219273,14949.2853478746,13867.9732685135,14835.1575648975,13957.9875452339,14873.8359836338,14142.6156330596,14930.2137130304,13969.4000632092,14936.9356357557,13916.2662853555,14860.5356476374,14013.0857411051,14887.9796540625,14256.3628942858,14955.6192761129
"352",13356.7671743104,15029.4553647796,15249.1846952489,14135.3330343005,14871.644747449,14011.1250844883,14765.1252137391,14069.0287168772,14810.096672491,14205.9058332841,14872.8205968059,14123.2787723119,14859.6036651098,14051.3452475208,14789.2665615526,14112.2489675782,14823.5059602908,14291.9201895737,14900.6600555425
"353",13724.8537253031,15143.8344332475,15429.2272308469,14493.0859127068,15051.7709939879,14353.4494898051,14936.387687855,14372.2738844578,14968.372703197,14449.509763453,15013.8316500331,14478.3201379781,15037.3681082008,14384.2057474686,14959.5791308438,14401.3347201415,14981.5719621983,14500.1882603874,15033.9742526232
"354",13252.2917329455,15208.7867134667,15496.1086421224,14039.8546298926,15102.7241415319,13934.382670547,14985.093202636,14037.758674057,15018.3623273107,14241.2695375603,15068.4430701718,14031.1846654132,15089.8460978938,13986.1259628276,15010.3943859974,14097.7447285766,15032.5826535501,14365.4976580071,15091.2188560794
"355",12505.1453385631,15082.507955959,15370.9918103576,13323.8250305617,14939.0290893757,13252.0725162083,14814.1313554276,13445.8478747365,14837.5532455567,13788.2494979035,14881.7028866418,13321.3629652,14929.5797773376,13326.7276458059,14843.8655983582,13540.0016264548,14853.735165075,13995.0889710911,14903.4913667588
"356",12066.9427915157,15007.8992254573,15353.6071301892,12897.6474621743,14925.137851244,12849.1083116772,14798.1605417974,13100.002176199,14821.5881453949,13528.0729640708,14863.7628988651,12899.3046892993,14914.3265190916,12937.8560315854,14827.5654178494,13215.0311274098,14837.960415854,13785.0166428673,14884.3898038925
"357",11068.5424348075,14950.2096816772,15317.417855463,11940.9058133363,14914.229407276,11950.6688102141,14803.748308307,12348.9771302719,14834.2471668698,12996.7621808917,14876.6790247046,11953.0404718511,14904.6133020616,12076.1814302522,14832.6371678084,12517.8275913945,14850.768041071,13381.2406720486,13996.360561759
"358",9904.72303374416,15002.3606582515,15406.7960841132,10825.8632357851,14867.0295264754,10907.3873661105,14802.5583808268,11489.1913904536,14867.5264514216,12417.8008083602,14937.6895158036,10850.8083807669,14879.0059556348,11078.1351934868,14850.1139917662,11725.8202670282,14891.4215414924,12969.0942916534,14970.1678804326
"359",9218.6440525122,14919.0155430509,15378.5173765902,10159.4557185764,14955.1917517381,10275.6814886382,14848.9373689464,10945.918240111,14881.8510452758,12012.022526163,14925.2592628889,10190.6020532996,14948.6886703581,10468.2604190664,14881.8778372954,11215.8007489591,14900.7560839762,12646.1995762005,14946.3701850535
"360",11396.5047586048,15079.0616992599,15480.6832768169,12259.8715007508,15035.2381474992,12256.5290594632,14924.0102006016,12622.3583945957,14963.8914037917,13223.4441839706,15018.1058867379,12269.6076246716,15028.0844340558,12373.7049081613,14956.729118001,12779.3411849241,14981.8994430884,13581.670051909,15043.3099887696
"361",12569.2752468483,15089.2221042023,15382.5161265501,13378.4043238484,14987.723254011,13306.2980793118,14872.1781558779,13494.642035756,14901.9324902866,13827.6745763911,14947.1398342032,13375.7328049234,14976.23116563,13379.1958636157,14898.5623255648,13586.2455680115,14916.7788711836,14028.6177454672,14968.1084192071
"362",11669.3281032672,15146.5998306658,15557.5612805926,12525.1224045038,15144.3008695091,12511.1369758922,15032.3781054394,12848.5327053583,15068.2700130877,13403.8001283561,15115.7233236871,12532.9564508823,15133.7801895083,12621.3669236975,15061.3969375301,12994.6504072505,15084.8163666814,13733.672189047,14521.2712391267
"363",13411.880371078,15178.2472934469,15572.2620585895,14191.9596055711,15143.3299775436,14073.8504754103,15002.6057496103,14146.2706386309,15027.2721512034,14304.3148817197,15073.8355485267,14181.0460849629,15127.4251105178,14117.9398482908,15029.1934448072,14195.1415532794,15042.2953291683,14402.459723318,15095.8697082534
"364",11645.2121388315,14940.1036535826,15214.8296866559,12490.2980871086,14812.4058084887,12464.028898485,14708.4218807049,12770.6303926171,14743.5159625247,13282.0668948758,14792.0515341674,12495.9152782579,14804.8425131817,12566.512479291,14737.4706401621,12905.882857794,14759.5942074867,13587.5994202349,14814.5925306809
"365",12691.9718837996,15109.6008972209,15414.8370890923,13498.3632286907,15016.9014464482,13419.6308160198,14907.4153715918,13591.9100086901,14946.8860942654,13901.3916931049,15000.7780463563,13494.4744651748,15005.960298607,13488.3659960465,14934.1699715746,13677.441736962,14961.8342421847,14088.8093853507,15024.9668781328
"366",10705.0043776289,14951.7351261485,15359.2936103551,11592.0415103965,14917.6914340852,11624.6841510423,14809.5547472229,12080.2610613441,14848.0616276252,12813.6841207851,14899.303470126,11608.2613610499,14911.4332142852,11764.3908334875,14842.8518284441,12269.9977487438,14866.532224932,13248.0532314419,14923.3596447351
"367",12942.9915299937,15042.7394987237,15348.9229346411,13734.0410975919,14950.1511180061,13638.0361480034,14831.9678426694,13764.1436987359,14865.0313098218,14001.7181852316,14914.8073906649,13727.037826229,14937.5879586408,13695.3573775998,14857.9099905645,13832.4301807311,14879.597229416,14145.8865946845,14937.5423449198
"368",9344.38821377694,14798.689784057,15259.1594624097,10282.2591469005,14780.7732199943,10385.477169586,14686.4351647767,11022.7252147378,14735.4034333802,12033.8021680114,14793.8910442179,10311.146331965,14780.7031678571,10570.2157845701,14725.7325238772,11279.7643516894,14756.6969862563,12632.8534192686,14821.2681249193
"369",10579.6757169294,14936.5304740288,15410.434757545,11471.5307045978,14941.862472893,11510.4960882764,14823.2477409331,11982.4977296039,14858.3104250823,12740.948642711,14908.4025422634,11488.90105699,14935.1612433164,11654.3364544157,14858.4395299169,12178.3870691137,14877.7753588459,13190.1217197318,14932.4723675102
"370",10533.2989088285,15026.2479391493,15425.866529163,11430.3407575404,14993.9359387093,11473.7006318269,14910.0550333402,11960.2548290962,14970.2008400158,12747.9036776422,15037.2095013585,11448.3846503746,14990.7951808277,11620.4311343122,14944.0235476639,12161.8321826876,14988.8386551548,13217.8183837718,15066.7148631551
"371",9564.78925158155,15050.0496670002,15503.3754332576,10506.908003077,15028.018284448,10616.6612445156,14924.3558833561,11266.9086176835,14963.4246090898,12288.834862498,15014.0332477349,10537.0665613931,15026.4657489856,10805.3034936581,14962.9660998649,11527.9429202875,14984.5567861629,12889.8738809292,15038.5884806057
"372",10150.4170350802,14963.0218147022,15453.8965105383,11058.2148561975,15015.2695143137,11125.4142966574,14903.2806184051,11667.8193021895,14940.0086265298,12533.009404368,14988.1427318886,11080.5882400859,15007.2145433716,11286.5403381639,14936.1752681827,11889.5062523614,14958.7417057332,13045.1534449539,15010.8773358813
"373",11044.6673425946,15201.2138238265,15581.3016916792,11921.3079230396,15140.3213248889,11946.2049043346,15030.6371912986,12382.6153078039,15064.6010942496,13092.8267154076,15112.5929423053,11936.0627248713,15134.5429068703,12080.755359646,15063.8865446182,12566.0281502668,15082.8962136626,13516.5877942643,15135.5748207395
"374",12187.649443438,15064.917001781,15378.3731371994,13013.615686703,14971.577608748,12961.0382675416,14850.1081084671,13201.3461398707,14874.2607155905,13614.6073000785,14915.2247065376,13014.5125516459,14960.3313022663,13047.0062627531,14877.7196200915,13312.5558972683,14889.7950756129,13863.496182977,14934.9365982691
"375",10521.0767446716,14942.5464412926,15299.0000881682,11414.8868548206,14876.0899302163,11457.8178997909,14783.5998012494,11939.6768680609,14830.3616388143,12713.7182687353,14886.3595995571,11432.9198486064,14871.900351299,11603.8984567441,14816.4581127646,12139.0558600651,14848.5136222006,13172.4085876045,14911.8592915146
"376",12895.7481285836,15039.3177466397,15410.981617353,13686.6956098011,14987.6362055095,13592.1449536032,14850.946161477,13722.5838304167,14872.3608448565,13968.5651019565,14914.5089645677,13679.9738592033,14973.2291027623,13650.59167788,14877.9835008687,13792.9444478294,14887.6061775291,14118.6473035367,14934.8661443381
"377",11913.5703250632,15031.486491074,15408.9788400083,12758.1266896578,14986.7282182448,12719.8687051947,14869.8332058949,12998.8073962207,14904.5929354076,13467.9842111029,14953.9015356937,12761.6672140871,14976.1255605887,12815.6650669986,14899.1184915002,13123.8235591021,14921.0539479988,13748.2738284731,14976.6945149085
"378",10141.6269365087,15038.671831956,15459.2483262655,11057.3283713956,14971.7069526358,11127.586662822,14885.1460261654,11680.6757034349,14940.4331772481,12563.5784435554,15004.9368520687,11080.2895661298,14973.9003100302,11291.3816779104,14925.4118081307,11906.4620114923,14961.7269078037,13086.7854580787,15034.6777977114
"379",13688.2351369222,15093.6518480995,15345.7900970122,14453.9814512039,14971.034013555,14313.4373310757,14853.4483723149,14329.5872346603,14884.7299685094,14403.4867969276,14932.0216552594,14439.0375893479,14956.4776650728,14343.4772701416,14876.2854154245,14357.7846750311,14897.6898875013,14452.6058712441,14953.1899278602
"380",11585.3409940965,14958.2593067307,15297.4971253415,12430.2797286127,14901.380593075,12410.375884689,14806.6600474311,12730.8546087248,14854.119102593,13263.1435775182,14910.5204401732,12436.9159842202,14893.3591014673,12515.8812484794,14835.2610968944,12870.7085907003,14870.1637802492,13580.9525669061,14935.384995178
"381",10429.3608691225,14939.9591461874,15391.6252990311,11325.210504684,14956.301847199,11367.9924526411,14848.6317109934,11854.0862479285,14889.1144862562,12643.2904971735,14940.7795617163,11343.1924280859,14948.8684762387,11514.728672613,14881.190977183,12056.1400228118,14907.444309662,13115.3174206834,13883.6499593289
"382",13466.3934698158,15183.2456024871,15516.1957407925,14247.3845633513,15102.2249054003,14125.1663077752,14962.5419406835,14188.8601733636,14981.7992491307,14333.7382150526,15023.007892632,14235.8111702947,15086.4143397437,14167.3417615629,14987.9924837881,14234.7802236018,14996.2169427148,14424.0825388971,15042.9080378288
"383",11385.3872334628,14897.5917887008,15229.617793262,12236.648419553,14791.6829161938,12226.6385705318,14682.2831867374,12571.004342721,14716.1732840043,13135.8049162437,14765.4001467788,12245.1570993214,14785.8672644702,12338.5966349068,14714.7595862631,12719.6958383395,14733.8293109102,13470.9533868746,14788.8908607862
"384",11460.3803696748,15044.5903377895,15428.7542577758,12317.196834603,14991.021651551,12309.1342030979,14879.8317328376,12661.2692961288,14917.9586765195,13240.7752415232,14970.4882766656,12326.0569017347,14983.5251021996,12422.8701312594,14911.7780898074,12813.0746314432,14935.5832344858,13585.9478822351,14994.9647747689
"385",13029.6054484663,15118.3661045241,15398.0462483312,13823.7630313347,15018.1645960676,13725.3370960561,14904.8721988361,13847.743729603,14935.2031101223,14080.6596426881,14979.1555848478,13816.3944655092,15005.4055663837,13781.9136826695,14929.3794947194,13914.9687582966,14949.1323486672,14222.4562976828,14999.0867633018
"386",10543.1241380828,14885.908714618,15332.5246958936,11430.5229830326,14843.8185690187,11467.6144173055,14746.3128506072,11934.8856688384,14797.9947365366,12690.0071382317,14861.8267833204,11447.4423425871,14843.0881489099,11609.7466612678,14785.0764568105,12129.1221685124,14818.5842414933,13139.2078560188,14891.3644104549
"387",10545.6017061308,15023.0373188213,15475.7891195759,11443.4106159859,14954.2277763896,11486.7135638233,14845.2495435029,11972.6501391921,14882.1129985375,12755.6222618888,14933.7113336924,11461.6090032225,14955.206013954,11634.0685945594,14887.0143779159,12174.3562451775,14903.978056787,13220.8948146993,14959.2335645984
"388",13312.2633501495,15180.0482304855,15519.258672533,14098.268659381,15117.328733993,13986.2559854975,14997.2251205566,14074.6064255531,15032.9024956459,14256.5731466143,15084.5275259932,14088.4358576954,15103.5004979882,14034.2240643177,15022.7638513119,14129.1466844693,15047.3295925803,14368.6513890495,15107.6838536963
"389",9062.61438450056,14875.1886222723,15294.1445523818,10017.6522756299,14763.94920533,10141.4135119388,14689.9993410018,10832.4012660253,14744.6404439485,11924.7863017797,14805.1966351929,10050.3008862374,14774.1006807413,10339.7631058216,14736.9551934379,11109.5342606925,14768.7550684746,12571.6111265752,14833.9993341302
"390",13773.5841036448,15118.7258483833,15377.1633383166,14538.3700846854,15002.5529604473,14394.6716738966,14888.2437454637,14402.7206126312,14924.5031226423,14463.5607553885,14975.980920811,14522.8467234803,14988.1231038151,14422.6459525047,14911.1034274837,14427.6583209753,14937.4646410879,14504.5575921765,14998.6441767335
"391",12872.5898364141,15099.6173868399,15482.9858753291,13673.7370440459,15048.2574470781,13582.379334572,14910.7891176223,13724.2149426711,14934.5802209167,13987.563586357,14979.8440534345,13667.6769908539,15034.3198489832,13643.8819930767,14938.8928469362,13798.8905058227,14950.3227552106,14147.7427386118,15001.6419932402
"392",12794.1432166879,15012.1367640504,15310.7300291749,13594.1419357271,14900.9773186982,13501.7004619631,14771.2819693707,13641.0850516195,14792.8840436346,13901.5045556006,14834.6597505619,13587.9003918911,14887.94378157,13562.6317643638,14797.8470626044,13715.0798848041,14807.7667248335,14060.3720456357,14854.8713904366
"393",13199.9664966561,15099.7336904323,15443.8573626359,13984.9507724202,15041.333922581,13874.5938453591,14916.1426229061,13966.8447986245,14945.1014396596,14155.5815961793,14990.6955262797,13975.4151425094,15026.9649985232,13923.5431893989,14941.5279803755,14023.0785552247,14959.5057749474,14272.1389951645,15011.5978787787
